player_id,last_season,current_club_id,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,domestic_competition_id,club_pretty_name
246968,2021,1003,Ayoze Perez,Spain,Spain,1993/7/29,Attack,Right,178,9000000,27000000,GB1,Leicester City
618809,2021,331,Manu Sanchez,Spain,Spain,2000/8/24,Defender,Left,171,9000000,9000000,ES1,Ca Osasuna
111961,2021,368,Suso,Spain,Spain,1993/11/19,Attack,Left,177,9000000,45000000,ES1,Fc Sevilla
244192,2021,148,Pierluigi Gollini,Italy,Italy,1995/3/18,Goalkeeper,Right,194,9000000,15300000,GB1,Tottenham Hotspur
238407,2021,681,Alexander Sorloth,Norway,Norway,1995/12/5,Attack,Left,195,9000000,18000000,ES1,Real Sociedad San Sebastian
289255,2021,681,Andoni Gorosabel,Spain,Spain,1996/8/4,Defender,Right,174,9000000,9000000,ES1,Real Sociedad San Sebastian
573775,2021,1049,Hugo Duro,Spain,Spain,1999/11/10,Attack,Left,182,9000000,9000000,ES1,Fc Valencia
221150,2021,3709,Djene,Togo,Togo,1991/12/31,Defender,Right,178,9000000,27000000,ES1,Fc Getafe
353032,2021,1049,Omar Alderete,Paraguay,Paraguay,1996/12/26,Defender,Left,188,9000000,9000000,ES1,Fc Valencia
502676,2021,1049,Giorgi Mamardashvili,Georgia,Georgia,2000/9/29,Goalkeeper,Left,197,9000000,9000000,ES1,Fc Valencia
165007,2021,940,Denis Suarez,Spain,Spain,1994/1/6,Attack,Right,176,9000000,16200000,ES1,Celta Vigo
277137,2021,940,Renato Tapia,Peru,Peru,1995/7/28,Midfield,Right,185,9000000,18000000,ES1,Celta Vigo
406040,2021,1003,Ademola Lookman,England,Nigeria,1997/10/20,Attack,Right,174,9000000,18000000,GB1,Leicester City
214056,2021,1003,Daniel Amartey,Ghana,Ghana,1994/12/21,Defender,Right,186,9000000,9000000,GB1,Leicester City
27992,2021,418,Luka Modric,Jugoslawien (SFR),Croatia,1985/9/9,Midfield,Both,172,9000000,49500000,ES1,Real Madrid
468198,2021,124,Joe Aribo,England,Nigeria,1996/7/21,Midfield,Left,183,9000000,9000000,SC1,Glasgow Rangers
62094,2021,124,James Tavernier,England,England,1991/10/31,Defender,Right,182,9000000,9000000,SC1,Glasgow Rangers
461883,2021,124,Calvin Bassey,Italy,Nigeria,1999/12/31,Defender,Left,185,9000000,9000000,SC1,Glasgow Rangers
135853,2021,379,Manuel Lanzini,Argentina,Argentina,1993/2/15,Attack,Right,167,9000000,18000000,GB1,West Ham United
332798,2021,60,Roland Sallai,Hungary,Hungary,1997/5/22,Attack,Both,182,9000000,14400000,L1,Sc Freiburg
278343,2021,167,Felix Uduokhai,Germany,Germany,1997/9/9,Defender,Left,192,9000000,14400000,L1,Fc Augsburg
251302,2021,167,Niklas Dorsch,Germany,Germany,1998/1/15,Midfield,Right,178,9000000,9000000,L1,Fc Augsburg
429874,2021,24,Ansgar Knauff,Germany,Germany,2002/1/10,Attack,Right,180,9000000,9000000,L1,Eintracht Frankfurt
127032,2021,1050,Serge Aurier,Cote d'Ivoire,Cote d'Ivoire,1992/12/24,Defender,Right,176,9000000,18000000,ES1,Fc Villarreal
146310,2021,79,Wataru Endo,Japan,Japan,1993/2/9,Midfield,Right,178,9000000,9000000,L1,Vfb Stuttgart
503881,2021,82,Aster Vranckx,Belgium,Belgium,2002/10/4,Midfield,Right,183,9000000,9000000,L1,Vfl Wolfsburg
251309,2021,533,Dennis Geiger,Germany,Germany,1998/6/10,Midfield,Right,173,9000000,11700000,L1,Tsg 1899 Hoffenheim
338629,2021,82,Sebastiaan Bornauw,Belgium,Belgium,1999/3/22,Defender,Right,191,9000000,12600000,L1,Vfl Wolfsburg
627226,2021,16,Reinier,Brazil,Brazil,2002/1/19,Attack,Right,185,9000000,22500000,L1,Borussia Dortmund
455181,2021,3368,Jorge De Frutos,Spain,Spain,1997/2/20,Attack,Right,173,9000000,13500000,ES1,Ud Levante
366930,2021,58,Sergio Gomez,Spain,Spain,2000/9/4,Defender,Left,171,9000000,9000000,BE1,Rsc Anderlecht
544784,2021,720,Zaidu,Nigeria,Nigeria,1997/6/13,Defender,Left,182,9000000,9000000,PO1,Fc Porto
149729,2021,294,Joao Mario,Portugal,Portugal,1993/1/19,Midfield,Right,179,9000000,31500000,PO1,Benfica Lissabon
411662,2021,294,Lucas Verissimo,Brazil,Brazil,1995/7/2,Defender,Right,188,9000000,9000000,PO1,Benfica Lissabon
673492,2021,294,Morato,Brazil,Brazil,2001/6/30,Defender,Left,192,9000000,9000000,PO1,Benfica Lissabon
193782,2021,15,Lucas Alario,Argentina,Argentina,1992/10/8,Attack,Right,184,9000000,18000000,L1,Bayer 04 Leverkusen
543499,2021,610,Mohammed Kudus,Ghana,Ghana,2000/8/2,Midfield,Left,177,9000000,13500000,NL1,Ajax Amsterdam
370791,2021,383,Pablo Rosario,Netherlands,Netherlands,1997/1/7,Midfield,Right,185,9000000,11700000,NL1,Psv Eindhoven
74842,2021,383,Mario Gotze,Germany,Germany,1992/6/3,Attack,Right,176,9000000,49500000,NL1,Psv Eindhoven
276896,2021,232,Samuel Gigot,France,France,1993/10/12,Defender,Right,187,9000000,9900000,RU1,Spartak Moskau
822458,2021,244,Bamba Dieng,Senegal,Senegal,2000/3/23,Attack,Right,178,9000000,9000000,FR1,Olympique Marseille
372711,2021,244,Amine Harit,France,Morocco,1997/6/18,Attack,Right,180,9000000,27000000,FR1,Olympique Marseille
575998,2021,244,Leonardo Balerdi,Argentina,Argentina,1999/1/26,Defender,Right,187,9000000,13500000,FR1,Olympique Marseille
203746,2021,162,Ruben Aguilar,France,France,1993/4/26,Defender,Right,172,9000000,10800000,FR1,As Monaco
270541,2021,273,Serhou Guirassy,France,Guinea,1996/3/12,Attack,Right,187,9000000,13500000,FR1,Fc Stade Rennes
297070,2021,273,Hamari Traore,Mali,Mali,1992/1/27,Defender,Right,175,9000000,9000000,FR1,Fc Stade Rennes
274862,2021,995,Moses Simon,Nigeria,Nigeria,1995/7/12,Attack,Right,168,9000000,9000000,FR1,Fc Nantes
435485,2021,1082,Luiz Araujo,Brazil,Brazil,1996/6/2,Attack,Left,175,9000000,9000000,FR1,Losc Lille
485706,2021,1082,Amadou Onana,Senegal,Belgium,2001/8/16,Midfield,Both,195,9000000,9000000,FR1,Losc Lille
620313,2021,618,Lucas Gourna Douath,France,France,2003/8/5,Midfield,Right,185,9000000,10800000,FR1,As Saint Etienne
229006,2021,3911,Franck Honorat,France,France,1996/8/11,Attack,Right,180,9000000,9000000,FR1,Stade Brest 29
236400,2021,1041,Leo Dubois,France,France,1994/9/14,Defender,Right,178,9000000,14400000,FR1,Olympique Lyon
60561,2021,1041,Anthony Lopes,France,Portugal,1990/10/1,Goalkeeper,Left,184,9000000,22500000,FR1,Olympique Lyon
250844,2021,667,Alexander Djiku,France,Ghana,1994/8/9,Defender,Right,182,9000000,9000000,FR1,Rc Strassburg Alsace
292808,2021,1421,Wout Faes,Belgium,Belgium,1998/4/3,Defender,Right,187,9000000,9000000,FR1,Stade Reims
340328,2021,969,Stephy Mavididi,England,England,1998/5/31,Attack,Right,183,9000000,9000000,FR1,Montpellier Hsc
624037,2021,969,Joris Chotard,France,France,2001/9/24,Midfield,Right,179,9000000,9000000,FR1,Montpellier Hsc
162571,2021,449,Anastasios Bakasetas,Greece,Greece,1993/6/28,Attack,Left,181,8550000,9000000,TR1,Trabzonspor
44162,2021,114,Miralem Pjanic,Jugoslawien (SFR),Bosnia-Herzegovina,1990/4/2,Midfield,Right,178,8550000,63000000,TR1,Besiktas Istanbul
638793,2021,2282,Tajon Buchanan,Canada,Canada,1999/2/8,Attack,Right,183,8550000,8550000,BE1,Fc Brugge
429014,2019,543,Morgan Gibbs White,England,England,2000/1/27,Midfield,Right,178,8100000,8100000,GB1,Wolverhampton Wanderers
249089,2019,989,Lewis Cook,England,England,1997/2/3,Midfield,Right,175,8100000,18000000,GB1,Afc Bournemouth
147487,2019,720,Vincent Aboubakar,Cameroon,Cameroon,1992/1/22,Attack,Right,184,8100000,16200000,PO1,Fc Porto
283130,2019,720,Moussa Marega,France,Mali,1991/4/14,Attack,Right,183,8100000,27000000,PO1,Fc Porto
406560,2020,350,Rhian Brewster,England,England,2000/4/1,Attack,Right,180,8100000,13500000,GB1,Sheffield United
349701,2020,931,Antonee Robinson,England,United States,1997/8/8,Defender,Left,183,8100000,8100000,GB1,Fc Fulham
556385,2021,410,Destiny Udogie,Italy,Italy,2002/11/28,Defender,Left,188,8100000,8100000,IT1,Udinese Calcio
298976,2021,12,Borja Mayoral,Spain,Spain,1997/4/5,Attack,Right,182,8100000,12600000,IT1,As Rom
173859,2021,800,Davide Zappacosta,Italy,Italy,1992/6/11,Defender,Right,182,8100000,18000000,IT1,Atalanta Bergamo
538874,2021,1158,Terem Moffi,Nigeria,Nigeria,1999/5/25,Attack,Left,188,8100000,10800000,FR1,Fc Lorient
129473,2021,583,Rafinha,Brazil,Brazil,1993/2/12,Midfield,Left,174,8100000,25200000,FR1,Fc Paris Saint Germain
259953,2021,5,Rade Krunic,Bosnia-Herzegovina,Bosnia-Herzegovina,1993/10/7,Midfield,Right,184,8100000,8100000,IT1,Ac Mailand
346567,2021,506,Luca Pellegrini,Italy,Italy,1999/3/7,Defender,Left,178,8100000,13500000,IT1,Juventus Turin
232454,2021,252,Nadiem Amiri,Germany,Germany,1996/10/27,Midfield,Right,180,8100000,19800000,IT1,Genua Cfc
203412,2021,449,Andreas Cornelius,Denmark,Denmark,1993/3/16,Attack,Left,193,8100000,10800000,TR1,Trabzonspor
386455,2021,430,Riccardo Sottil,Italy,Italy,1999/6/3,Attack,Right,180,8100000,8100000,IT1,Ac Florenz
287579,2021,430,Sofyan Amrabat,Netherlands,Morocco,1996/8/21,Midfield,Right,185,8100000,18000000,IT1,Ac Florenz
208166,2021,430,Bartlomiej Dragowski,Poland,Poland,1997/8/19,Goalkeeper,Right,191,8100000,14400000,IT1,Ac Florenz
206888,2021,338,Georgiy Bushchan,Ukraine,Ukraine,1994/5/31,Goalkeeper,Right,196,8100000,8100000,UKR1,Dynamo Kiew
459463,2021,1010,Cucho Hernandez,Colombia,Colombia,1999/4/20,Attack,Right,176,8100000,10800000,GB1,Fc Watford
551695,2021,660,Lassina Traore,Burkina Faso,Burkina Faso,2001/1/12,Attack,Right,183,8100000,8100000,UKR1,Shakhtar Donetsk
537860,2021,660,Mykhaylo Mudryk,Ukraine,Ukraine,2001/1/5,Attack,Right,175,8100000,8100000,UKR1,Shakhtar Donetsk
209212,2021,1237,Solly March,England,England,1994/7/20,Midfield,Left,180,8100000,8100000,GB1,Brighton Amp Hove Albion
204198,2021,543,Romain Saiss,France,Morocco,1990/3/26,Defender,Left,188,8100000,9000000,GB1,Wolverhampton Wanderers
421637,2021,1148,Frank Onyeka,Nigeria,Nigeria,1998/1/1,Midfield,Right,183,8100000,9000000,GB1,Fc Brentford
57500,2021,631,Cesar Azpilicueta,Spain,Spain,1989/8/28,Defender,Right,178,8100000,36000000,GB1,Fc Chelsea
72476,2021,11,Bernd Leno,Germany,Germany,1992/3/4,Goalkeeper,Right,190,8100000,31500000,GB1,Fc Arsenal
188077,2021,371,Ryan Christie,Scotland,Scotland,1995/2/22,Attack,Left,178,8100000,8100000,SC1,Celtic Glasgow
616369,2021,681,Ander Barrenetxea,Spain,Spain,2001/12/27,Attack,Right,175,8100000,13500000,ES1,Real Sociedad San Sebastian
284884,2021,3709,Oscar Rodriguez,Spain,Spain,1998/6/28,Attack,Right,174,8100000,13500000,ES1,Fc Getafe
284854,2021,3709,Carles Alena,Spain,Spain,1998/1/5,Midfield,Left,180,8100000,27000000,ES1,Fc Getafe
99353,2021,681,Portu,Spain,Spain,1992/5/21,Attack,Right,167,8100000,18000000,ES1,Real Sociedad San Sebastian
617074,2021,1049,Ilaix Moriba,Guinea,Guinea,2003/1/19,Midfield,Right,185,8100000,22500000,ES1,Fc Valencia
338285,2021,621,Unai Nunez,Spain,Spain,1997/1/30,Defender,Right,186,8100000,18000000,ES1,Athletic Bilbao
501418,2021,714,Adria Pedrosa,Spain,Spain,1998/5/13,Defender,Left,172,8100000,9000000,ES1,Espanyol Barcelona
424784,2021,16795,Luis Suarez,Colombia,Colombia,1997/12/2,Attack,Right,185,8100000,9000000,ES1,Fc Granada
627207,2021,167,Ricardo Pepi,United States,United States,2003/1/9,Attack,Right,185,8100000,9000000,L1,Fc Augsburg
65230,2021,131,Sergio Busquets,Spain,Spain,1988/7/16,Midfield,Right,189,8100000,72000000,ES1,Fc Barcelona
69751,2021,131,Jordi Alba,Spain,Spain,1989/3/21,Defender,Left,170,8100000,63000000,ES1,Fc Barcelona
303259,2021,44,Dodi Lukebakio,Belgium,Belgium,1997/9/24,Attack,Left,187,8100000,18900000,L1,Hertha Bsc
353948,2021,44,Lucas Tousart,France,France,1997/4/29,Midfield,Right,185,8100000,22500000,L1,Hertha Bsc
468002,2021,379,Ben Johnson,England,England,2000/1/24,Defender,Right,184,8100000,8100000,GB1,West Ham United
120629,2021,379,Alphonse Areola,France,France,1993/2/27,Goalkeeper,Right,195,8100000,15750000,GB1,West Ham United
374954,2021,24,Kristijan Jakic,Croatia,Croatia,1997/5/14,Midfield,Right,181,8100000,8100000,L1,Eintracht Frankfurt
126716,2021,1050,Paco Alcacer,Spain,Spain,1993/8/30,Attack,Right,175,8100000,45000000,ES1,Fc Villarreal
59561,2021,1050,Dani Parejo,Spain,Spain,1989/4/16,Midfield,Right,182,8100000,31500000,ES1,Fc Villarreal
538996,2021,27,Tanguy Nianzou,France,France,2002/6/7,Defender,Right,191,8100000,10800000,L1,Fc Bayern Munchen
413565,2021,1184,Jhon Lucumi,Colombia,Colombia,1998/6/26,Defender,Left,187,8100000,11700000,BE1,Krc Genk
337725,2021,58,Christian Kouame,Cote d'Ivoire,Cote d'Ivoire,1997/12/6,Attack,Right,185,8100000,19800000,BE1,Rsc Anderlecht
100986,2021,16,Thomas Meunier,Belgium,Belgium,1991/9/12,Defender,Right,191,8100000,31500000,L1,Borussia Dortmund
39728,2021,16,Mats Hummels,Germany,Germany,1988/12/16,Defender,Right,191,8100000,54000000,L1,Borussia Dortmund
344598,2021,16,Dan Axel Zagadou,France,France,1999/6/3,Defender,Left,196,8100000,31500000,L1,Borussia Dortmund
473169,2021,610,Brian Brobbey,Netherlands,Netherlands,2002/2/1,Attack,Right,180,8100000,8100000,NL1,Ajax Amsterdam
12282,2021,610,Daley Blind,Netherlands,Netherlands,1990/3/9,Defender,Left,180,8100000,22500000,NL1,Ajax Amsterdam
395236,2021,40,Yacine Adli,France,France,2000/7/29,Attack,Right,186,8100000,8100000,FR1,Fc Girondins Bordeaux
182381,2021,232,Quincy Promes,Netherlands,Netherlands,1992/1/4,Attack,Right,174,8100000,21600000,RU1,Spartak Moskau
182894,2021,2410,Jean Philippe Gbamin,Cote d'Ivoire,Cote d'Ivoire,1995/9/25,Midfield,Right,186,8100000,27000000,RU1,Zska Moskau
279570,2021,964,Daler Kuzyaev,Russia,Russia,1993/1/15,Midfield,Right,182,8100000,9900000,RU1,Zenit St Petersburg
290256,2021,1082,Xeka,Portugal,Portugal,1994/11/10,Midfield,Both,186,8100000,9000000,FR1,Losc Lille
400713,2021,121,Daniil Fomin,Russia,Russia,1997/3/2,Midfield,Right,187,8100000,8100000,RU1,Dinamo Moskau
316934,2021,121,Nikola Moro,Croatia,Croatia,1998/3/12,Midfield,Right,185,8100000,8100000,RU1,Dinamo Moskau
135617,2021,1041,Thiago Mendes,Brazil,Brazil,1992/3/15,Midfield,Right,177,8100000,22500000,FR1,Olympique Lyon
215977,2021,667,Adrien Thomasson,France,France,1993/12/10,Attack,Right,177,8100000,8100000,FR1,Rc Strassburg Alsace
190263,2021,1421,Predrag Rajkovi?,Yugoslavia (Republic),Serbia,1995/10/31,Goalkeeper,Right,192,8100000,8100000,FR1,Stade Reims
532775,2021,417,Melvin Bard,France,France,2000/11/6,Defender,Left,173,8100000,8100000,FR1,Ogc Nizza
170934,2021,417,Mario Lemina,Gabon,Gabon,1993/9/1,Midfield,Right,184,8100000,13500000,FR1,Ogc Nizza
